
0
67
68
71
70
73
71
74
76
78
76
76
79
76
80
80
80
78
81
76
76
78
79
80
80
77
73
76
76
78
80
81
77
79
85
89
90
85
82
85
89
89
90
89
89
87
87
88
89
90
87
87
85
85
83
86
83
85
88
83
83
82
86
83
86
86
82
85
81
82
83
82
80
80
79
80
80
76
76
77
77
77
73
74
73
73
72
78
78
76
76
77
75
72
76
75
76
76
72
71
71
71
72
75
75
74
72
73
70
73
71
73
72
73
74
71
75
77
81
79
80
84
83
78
80
82
78
80
81
80
80
68
78
76
75
74
77
76
80
79
84
86
87
88
88
92
89
89
88
85
85
85
86
88
87
84
84
86
86
88
84
84
85
81
86
88
87
82
84
81
82
83
84
80
82
79
83
81
79
82
83
85
82
81
84
81
81
82
84
86
88
89
91
86
86
85
85
82
88
87
85
