,,
46,3,-86.564
47,2,-86.097
48,1,-84.321
50,1,-84.557
53,2,-87.999
56,1,-82.566
57,2,-84.394
58,2,-86.942
60,1,-102.69
63,3,-87.204
65,1,-86.06
65,2,-83.62
67,2,-82.708
70,2,-83.549
72,3,-79.372
74,3,-99.425
78,1,-84.598
78,2,-82.972
79,3,-82.767
81,2,-81.225
82,1,-82.579
84,3,-80.743
87,1,-82.409
87,2,-85.53
90,3,-90.52
93,1,-75.922
94,1,-83.893
2,1,-86.94
2,2,-86.86
4,3,-87.278
5,3,-82.105
6,1,-78.329
7,3,-82.424
8,1,-82.013
8,2,-87.589
9,3,-84.58
12,1,-84.862
15,2,-80.604
16,2,-83.362
17,1,-62.861
18,1,-84.033
22,3,-102.07
23,3,-81.072
26,3,-81.65
27,3,-84.459
28,2,-79.509
29,2,-82.872
32,3,-79.698
34,2,-83.733
36,3,-74.875
37,3,-75.81
38,1,-105
40,1,-86.679
41,1,-83.825
43,3,-102.39
44,3,-100.41
45,3,-84.204
46,3,-85.316
47,2,-86.83
48,1,-83.646
50,1,-83.871
53,2,-87.622
56,1,-82.582
57,2,-84.901
58,2,-87.274
60,1,-102.43
63,3,-87.156
65,1,-85.487
65,2,-84.178
67,2,-82.701
70,2,-83.545
72,3,-76.472
74,3,-82.283
78,1,-85.161
78,2,-82.664
79,3,-82.882
81,2,-79.803
82,1,-82.611
82,2,-85.406
84,3,-80.37
87,1,-82.612
87,2,-85.045
90,3,-71.85
93,1,-75.753
94,1,-84.046
2,2,-86.812
4,3,-87.491
5,3,-82.054
6,1,-80.48
7,3,-82.311
8,1,-82.216
8,2,-86.886
9,3,-80.857
12,1,-84.936
15,2,-81
16,2,-83.636
17,1,-66.134
18,1,-84.602
22,3,-80.212
23,3,-79.865
26,3,-81.687
27,3,-84.2
28,2,-78.524
29,2,-82.551
32,3,-78.695
34,2,-83.843
36,3,-72.936
37,3,-76.057
38,1,-104.4
40,1,-86.605
41,1,-84.632
43,3,-102.25
44,3,-99.888
45,3,-84.282
46,3,-83.451
48,1,-82.554
50,1,-83.271
53,2,-86.602
56,1,-82.632
57,2,-85.48
58,2,-86.917
60,1,-102.09
63,3,-87.125
65,1,-84.908
65,2,-84.834
67,2,-82.735
70,2,-83.54
72,3,-75.696
74,3,-78.346
78,1,-85.747
78,2,-82.468
79,3,-83.018
80,1,-84.121
81,2,-78.807
82,1,-82.647
82,2,-85.203
84,3,-79.271
87,1,-82.767
87,2,-84.745
90,3,-71.407
93,1,-76.374
94,1,-84.004
95,3,-105.68
99,1,-88.663
2,2,-86.529
4,3,-87.518
5,3,-82.021
6,1,-83.401
7,3,-82.189
8,1,-82.469
8,2,-86.26
9,3,-78.427
12,1,-82.44
15,2,-81.117
16,2,-83.889
17,1,-68.672
18,1,-85.14
22,3,-80.171
23,3,-79.411
26,3,-81.829
27,3,-83.854
28,2,-77.934
29,2,-82.3
32,3,-78.731
34,2,-83.862
36,3,-70.718
37,3,-76.206
38,1,-103.94
40,1,-86.402
41,1,-85.052
43,3,-102.44
44,3,-99.431
45,3,-84.358
46,3,-81.796
48,1,-81.216
50,1,-82.852
53,2,-85.2
56,1,-82.695
58,2,-87.036
60,1,-101.61
63,3,-87.232
65,1,-84.374
65,2,-85.531
67,2,-82.809
70,2,-87.703
72,3,-73.201
74,3,-78.733
77,3,-82.792
78,2,-82.39
79,3,-83.195
80,1,-84.378
81,2,-78.317
82,1,-82.68
82,2,-85.114
84,3,-78.059
87,1,-82.973
87,2,-84.39
90,3,-71.483
93,1,-76.96
94,1,-83.802
95,3,-105.48
98,1,-85.319
99,1,-87.481
2,2,-86.082
3,1,-105.24
4,3,-87.532
5,3,-82.012
6,1,-85.641
7,3,-82.103
8,1,-82.764
9,3,-77.905
12,1,-82.374
15,2,-81.135
16,2,-84.021
17,1,-71.686
18,1,-85.338
22,3,-80.382
23,3,-78.849
26,3,-102.02
27,3,-83.657
28,2,-77.695
29,2,-82.186
32,3,-78.976
34,2,-83.875
36,3,-68.633
37,3,-76.465
38,1,-103.62
40,1,-86.216
41,1,-85.295
43,3,-102.82
44,3,-79.585
45,3,-84.389
46,3,-80.8
48,1,-80.34
53,2,-83.628
58,2,-87.157
60,1,-101.02
63,3,-88.105
65,1,-83.915
65,2,-86.214
67,2,-82.866
70,2,-83.524
72,3,-73.214
74,3,-79.092
77,3,-82.698
78,2,-82.448
79,3,-83.389
80,1,-84.698
81,2,-78.254
82,1,-82.653
82,2,-85.264
84,3,-77.051
87,1,-83.013
87,2,-84.271
90,3,-71.707
93,1,-76.886
94,1,-83.526
95,3,-105.29
98,1,-86.043
99,1,-86.609
2,1,-87.21
2,2,-85.545
3,1,-104.73
4,3,-87.522
5,3,-82.016
6,1,-86.167
7,3,-82.095
8,1,-82.951
8,2,-85.368
9,3,-78.435
12,1,-82.341
15,2,-81.134
16,1,-84.884
16,2,-84.096
17,1,-73.568
18,1,-84.643
22,3,-80.647
23,3,-78.364
26,3,-102.11
27,3,-83.152
28,2,-77.64
29,2,-82.202
32,3,-79.385
34,2,-83.884
36,3,-67.47
37,3,-97.22
38,1,-103.4
40,1,-86.107
41,1,-85.044
43,3,-103.3
44,3,-80.005
45,3,-84.39
46,3,-80.216
48,1,-79.375
50,1,-85.836
53,2,-82.144
56,1,-82.963
58,2,-87.254
60,1,-77.769
65,1,-83.47
65,2,-86.974
67,2,-82.981
70,2,-83.499
72,3,-71.143
74,3,-79.406
77,3,-82.597
78,2,-82.654
79,3,-83.58
80,1,-85.086
81,2,-78.52
82,1,-82.611
82,2,-85.494
84,3,-76.424
87,1,-82.944
90,3,-71.707
93,1,-76.272
94,1,-83.258
95,3,-86.442
98,1,-86.56
99,1,-86.054
2,2,-84.943
3,1,-104.21
4,3,-87.488
5,3,-82.043
6,1,-85.893
7,3,-82.135
8,1,-83.157
8,2,-85.05
9,3,-78.986
12,1,-82.325
15,2,-81.174
16,2,-84.041
17,1,-75.699
18,1,-82.534
22,3,-80.704
23,3,-78.174
26,3,-102.25
27,3,-82.824
28,2,-77.684
29,2,-82.237
32,3,-100.09
34,2,-83.932
36,3,-66.575
37,3,-97.504
38,1,-103.14
40,1,-85.946
41,1,-84.143
43,3,-103.86
44,3,-79.936
45,3,-84.356
46,3,-79.902
48,1,-78.858
50,1,-82.612
53,2,-80.76
56,1,-83.193
58,2,-87.28
60,1,-77.87
65,1,-83.068
67,2,-83.086
70,2,-83.438
72,3,-71.403
74,3,-79.446
77,3,-82.502
78,2,-82.87
79,3,-83.752
80,1,-85.537
81,2,-78.904
82,1,-82.574
84,3,-76.155
86,3,-82.738
87,1,-82.847
87,2,-84.406
90,3,-71.468
93,1,-75.906
94,1,-83.057
95,3,-86.486
98,1,-86.877
99,1,-85.436
2,2,-84.271
3,1,-103.7
4,3,-87.424
5,3,-82.169
6,1,-85.586
7,3,-82.231
8,1,-83.311
8,2,-84.794
9,3,-79.189
12,1,-82.334
15,2,-80.908
16,1,-84.548
16,2,-83.952
17,1,-75.141
18,1,-79.539
22,3,-80.81
23,3,-78.704
26,3,-102.43
27,3,-82.547
28,2,-77.703
29,2,-82.314
32,3,-100.4
34,2,-83.999
36,3,-66.105
37,3,-97.888
38,1,-103
40,1,-83.618
41,1,-83.138
43,3,-104.49
44,3,-79.504
45,3,-84.282
46,3,-80.129
48,1,-101.54
50,1,-82.643
53,2,-79.738
55,3,-83.804
58,2,-87.201
59,1,-105.37
60,1,-78.672
62,2,-85.476
65,1,-82.732
67,2,-83.17
70,2,-83.332
72,3,-70.953
74,3,-79.112
77,3,-82.449
78,2,-82.993
79,3,-83.909
80,1,-85.999
81,2,-79.306
82,1,-82.571
84,3,-76.057
86,3,-83.112
87,1,-82.744
87,2,-84.523
90,3,-71.597
93,1,-75.868
94,1,-82.984
95,3,-86.527
98,1,-86.977
2,2,-83.832
3,1,-103.18
4,3,-87.371
6,1,-85.217
7,3,-82.302
8,1,-83.277
8,2,-84.78
9,3,-79.006
12,1,-82.352
15,2,-79.784
16,1,-84.343
16,2,-83.857
17,1,-77.985
18,1,-77.395
22,3,-102.28
23,3,-80.048
26,3,-102.57
27,3,-82.323
28,2,-77.705
29,2,-82.407
32,3,-100.78
34,2,-84.02
36,3,-66.105
37,3,-98.311
38,1,-102.79
40,1,-85.44
41,1,-81.926
43,3,-105.2
44,3,-78.905
45,3,-84.151
46,3,-80.738
48,1,-78.982
53,2,-79.109
55,3,-83.684
56,1,-83.647
58,2,-86.995
59,1,-104.84
60,1,-79.606
62,2,-84.901
65,1,-82.448
66,3,-105.4
67,2,-83.275
70,2,-83.219
72,3,-87.158
74,3,-78.852
77,3,-82.415
78,2,-83.211
79,3,-84.03
80,1,-86.442
81,2,-79.545
82,1,-82.576
84,3,-76.033
86,1,-82.639
86,2,-84.679
89,3,-90.098
92,1,-75.954
93,1,-82.943
94,3,-82.944
97,1,-86.942
2,2,-83.599
3,1,-102.63
4,3,-87.295
6,1,-84.973
7,3,-82.4
8,1,-83.173
8,2,-84.857
9,3,-99.337
12,1,-85.146
15,2,-77.694
16,1,-84.124
16,2,-83.756
17,1,-79.903
18,1,-77.984
22,3,-102.35
23,3,-79.806
26,3,-102.61
27,3,-82.161
28,2,-77.718
29,2,-82.444
32,3,-100.18
34,2,-85.252
36,3,-66.106
37,3,-98.794
38,1,-102.5
40,1,-85.057
41,1,-81.152
44,3,-78.297
45,3,-84.043
46,3,-81.65
48,1,-101.72
53,2,-78.827
56,1,-83.768
58,2,-86.719
59,1,-84.731
60,1,-79.396
62,2,-84.328
65,1,-82.206
66,3,-105.1
67,2,-83.418
70,2,-83.177
72,3,-87.262
74,3,-78.699
77,3,-82.432
78,2,-83.573
79,3,-84.101
80,1,-86.774
81,2,-79.583
82,1,-82.578
84,3,-75.922
86,1,-82.542
86,2,-84.874
89,3,-91.126
92,1,-75.99
93,1,-82.975
94,3,-105.13
96,2,-89.011
97,1,-86.887
2,2,-83.418
3,1,-102.1
4,3,-87.175
6,1,-84.846
7,3,-82.525
8,1,-83.054
8,2,-84.961
9,3,-99.595
12,1,-82.414
15,2,-76.006
16,1,-83.999
16,2,-83.7
17,1,-78.63
18,1,-78.828
22,3,-102.47
23,3,-76.233
26,3,-102.44
28,2,-79.017
29,2,-82.493
32,3,-99.571
34,2,-83.484
36,3,-66.106
37,3,-99.305
38,1,-102.1
40,1,-84.605
41,1,-101.55
44,3,-78.018
45,3,-83.908
46,3,-82.904
48,1,-101.87
53,2,-78.899
55,3,-83.414
56,1,-83.864
58,2,-86.477
59,1,-103.91
60,1,-77.717
62,2,-83.865
65,1,-82.031
66,3,-104.91
67,2,-83.621
70,2,-83.117
72,3,-87.646
74,3,-78.618
77,3,-82.525
78,2,-84.103
79,3,-84.074
80,1,-86.953
81,2,-79.612
82,1,-82.579
82,2,-85.532
84,3,-75.766
86,1,-82.468
86,2,-85.08
89,3,-92.256
92,1,-75.988
93,1,-83.076
94,3,-105.25
96,2,-88.083
97,1,-86.844
2,2,-83.419
3,1,-101.53
4,3,-87.042
6,1,-84.668
7,3,-82.67
8,1,-82.924
8,2,-85.099
9,3,-99.945
12,1,-82.473
15,2,-77.009
16,1,-83.943
16,2,-83.677
17,1,-77.978
18,1,-75.726
22,3,-102.66
23,3,-76.222
26,3,-102.12
28,2,-78.718
29,2,-82.565
32,3,-99.216
34,2,-83.194
36,3,-66.106
37,3,-99.827
38,1,-101.61
40,1,-84.319
41,1,-101.63
44,3,-78.333
45,3,-83.846
46,3,-84.311
48,1,-102.07
53,2,-79.222
54,3,-81.334
55,3,-83.354
56,1,-83.836
58,2,-86.331
59,1,-103.68
60,1,-75.911
62,2,-83.522
66,3,-104.78
67,2,-83.892
70,2,-83.049
72,3,-88.443
74,3,-78.587
77,3,-82.71
78,2,-84.835
79,3,-83.794
80,1,-87.005
81,2,-79.611
82,1,-82.578
82,2,-85.278
84,3,-75.754
86,1,-85.836
86,2,-85.301
89,3,-93.571
92,1,-75.986
93,1,-83.247
94,3,-105.42
96,2,-87.451
97,1,-86.847
2,2,-83.452
3,1,-100.95
4,3,-86.931
6,1,-84.449
7,3,-82.809
8,1,-82.803
8,2,-85.262
9,3,-100.36
12,1,-82.552
15,2,-75.43
16,2,-83.612
17,1,-77.874
18,1,-74.685
22,3,-102.99
23,3,-73.859
26,3,-101.71
28,2,-78.291
29,2,-82.671
32,3,-77.14
34,1,-84.541
34,2,-82.996
36,3,-66.106
37,3,-100.38
38,1,-101
40,1,-83.495
41,1,-101.74
44,3,-79.287
45,3,-84.299
46,3,-85.783
48,1,-102.35
53,2,-79.671
54,3,-81.354
55,3,-83.395
58,2,-86.287
59,1,-103.5
60,1,-75.018
62,2,-83.288
65,1,-81.856
66,3,-104.8
70,2,-82.999
72,3,-72.082
74,3,-78.539
76,3,-84.868
77,3,-82.965
78,2,-85.687
79,3,-83.385
80,1,-86.759
81,2,-79.48
82,1,-82.576
82,2,-85.05
84,3,-75.781
86,1,-82.378
86,2,-85.532
89,3,-94.71
92,1,-75.986
93,1,-83.5
94,3,-105.62
96,2,-87.106
97,1,-86.87
3,1,-77.792
4,3,-86.861
6,1,-84.154
7,3,-82.949
8,1,-82.702
8,2,-85.436
9,3,-100.8
12,1,-82.641
13,3,-83.366
15,2,-74.678
16,1,-84.045
16,2,-83.601
17,1,-77.89
18,1,-74.293
22,3,-103.36
23,3,-72.721
26,3,-101.21
28,2,-77.726
29,2,-82.811
32,3,-76.716
34,1,-84.049
34,2,-82.961
36,3,-66.106
37,3,-100.99
38,1,-78.394
41,1,-101.9
44,3,-80.704
45,3,-84.002
46,3,-86.535
48,1,-102.69
53,2,-80.148
55,3,-83.524
58,2,-86.462
59,1,-103.51
60,1,-75.099
62,2,-83.141
66,3,-105
67,2,-84.622
70,2,-82.945
72,3,-73.295
74,3,-77.492
76,3,-84.367
78,2,-86.332
79,3,-82.994
80,1,-86.187
81,2,-79.584
82,1,-82.573
82,2,-84.838
84,3,-75.844
86,1,-85.766
86,2,-85.774
89,3,-95.814
92,1,-75.986
93,1,-83.905
96,2,-86.83
97,1,-86.89
2,2,-83.573
3,1,-77.771
4,3,-86.642
6,1,-83.793
7,3,-83.066
8,1,-82.607
8,2,-85.639
9,3,-101.23
12,1,-82.702
13,3,-83.185
15,2,-72.681
16,2,-83.636
17,1,-77.873
18,1,-72.754
22,3,-103.66
23,3,-71.022
26,3,-100.69
28,2,-76.998
29,2,-82.976
32,3,-76.519
34,1,-83.662
34,2,-83.094
36,3,-66.106
37,3,-101.58
38,1,-79.114
41,1,-102.12
44,3,-82.489
45,3,-84.42
46,3,-86.812
48,1,-102.95
53,2,-80.586
55,3,-83.743
58,2,-86.62
59,1,-103.37
60,1,-75.544
62,2,-83.073
66,3,-105.25
67,2,-84.946
68,3,-83.516
70,2,-82.904
72,3,-73.397
74,3,-76.121
76,3,-83.943
77,3,-83.491
78,2,-86.479
79,3,-82.651
80,1,-85.434
81,2,-79.991
82,1,-82.57
82,2,-84.644
84,3,-76.002
86,1,-82.336
86,2,-86.046
89,3,-96.741
92,1,-75.952
93,1,-86.07
96,2,-86.45
97,1,-86.889
2,2,-83.657
3,1,-77.921
4,3,-86.126
6,1,-84.112
7,3,-83.134
8,1,-92.231
8,2,-85.846
9,3,-101.51
12,1,-84.722
14,2,-69.594
15,1,-84.264
15,2,-83.69
16,1,-77.959
17,1,-69.272
21,3,-103.87
22,3,-69.494
25,3,-100.13
27,2,-76.04
28,2,-83.139
31,3,-76.505
33,1,-83.354
33,2,-83.366
35,3,-66.106
36,3,-102.09
37,1,-79.671
40,1,-102.44
43,3,-84.415
44,3,-85.051
45,3,-86.928
47,1,-103.11
52,2,-80.875
53,3,-81.475
54,3,-83.962
57,2,-86.82
58,1,-103.43
59,1,-75.769
61,2,-83.132
65,3,-105.57
66,2,-85.142
67,3,-82.622
69,2,-82.884
71,3,-73.142
73,3,-74.892
75,3,-83.587
76,3,-83.614
77,2,-85.933
78,3,-82.414
79,1,-84.58
80,2,-80.46
81,1,-82.569
83,3,-76.396
85,1,-82.326
85,2,-86.357
88,3,-97.32
91,1,-75.401
92,1,-85.233
95,2,-86.147
96,1,-86.791
2,1,-85.961
2,2,-83.716
3,1,-79.164
4,3,-85.479
5,3,-84.184
6,1,-82.912
7,3,-83.17
8,1,-82.49
8,2,-86.04
9,3,-101.65
12,1,-82.689
14,2,-66.077
15,1,-84.451
15,2,-83.772
16,1,-78.302
17,1,-66.192
21,3,-103.97
22,3,-68.322
25,3,-99.621
26,3,-82.807
27,2,-75.798
28,2,-83.279
31,3,-76.7
33,1,-83.129
33,2,-83.754
35,3,-66.106
36,3,-102.39
37,1,-79.789
40,1,-102.72
43,3,-85.858
44,3,-85.812
45,3,-83.238
47,1,-103.31
52,2,-81.026
53,3,-81.489
54,3,-84.105
57,2,-87.031
58,1,-103.33
59,1,-75.782
61,2,-83.317
66,2,-85.21
67,3,-82.086
69,2,-82.891
71,3,-71.666
73,3,-75.281
75,3,-83.366
76,3,-83.617
77,2,-84.619
78,3,-82.341
79,1,-83.851
80,2,-81.006
81,1,-82.571
81,2,-84.309
83,3,-77.297
85,1,-82.327
85,2,-86.68
88,3,-97.594
89,3,-83.555
91,1,-74.398
92,1,-85.962
93,3,-105.37
95,1,-86.479
2,1,-85.613
2,2,-83.815
3,1,-78.048
4,3,-84.8
5,3,-84.41
7,3,-83.086
8,1,-82.449
8,2,-86.264
9,3,-101.76
11,3,-83.11
12,1,-82.644
14,2,-60.728
15,1,-84.674
15,2,-83.871
16,1,-79.04
17,1,-61.748
21,3,-103.9
22,3,-67.772
25,3,-99.164
26,3,-83.101
27,2,-73.07
28,2,-83.364
31,3,-76.963
33,1,-82.988
33,2,-84.269
35,3,-66.106
36,3,-102.73
37,1,-79.267
40,1,-102.95
43,3,-86.519
44,3,-86.468
45,3,-86.744
47,1,-103.43
52,2,-81.073
53,3,-81.488
54,3,-84.296
55,1,-82.759
57,2,-87.198
58,1,-103.04
59,1,-75.748
66,2,-85.121
67,3,-82.02
69,2,-82.914
71,3,-71.239
73,3,-74.957
75,3,-83.264
76,3,-83.623
77,2,-82.872
78,3,-82.384
79,1,-83.314
80,2,-81.577
81,1,-82.582
81,2,-84.153
83,3,-78.601
85,1,-82.333
88,3,-97.642
90,1,-73.654
91,1,-86.44
92,3,-105.13
94,1,-85.823
2,1,-85.231
2,2,-84.068
3,1,-78.207
4,3,-84.136
5,3,-84.545
7,3,-83.02
8,1,-82.418
8,2,-86.519
9,3,-101.61
11,3,-83.091
12,1,-84.841
14,2,-52.167
15,2,-83.941
16,1,-79.876
17,1,-55.878
19,1,-82.355
21,3,-103.6
22,3,-67.657
25,3,-98.678
26,3,-83.702
27,2,-71.378
31,3,-77.096
33,1,-82.952
33,2,-84.863
35,3,-66.106
36,3,-102.91
37,1,-78.655
40,1,-103.11
43,3,-86.616
44,3,-86.468
45,3,-86.479
47,1,-103.54
52,2,-80.743
53,3,-81.484
55,1,-82.672
57,2,-83.367
58,1,-102.86
59,1,-75.394
66,2,-84.907
67,3,-82.526
71,3,-71.104
73,3,-72.947
75,3,-83.202
77,2,-81.122
78,3,-82.457
79,1,-82.992
80,2,-82.196
81,1,-82.602
81,2,-84.017
83,3,-79.638
85,1,-82.336
88,3,-97.462
90,1,-74.389
91,1,-83.727
92,3,-105.04
94,1,-84.58
2,2,-84.428
3,1,-78.65
4,3,-83.603
7,3,-82.996
8,1,-85.743
8,2,-86.772
9,3,-101.28
12,1,-84.888
14,2,-51.758
15,1,-84.883
15,2,-83.97
16,1,-79.343
17,1,-49.556
19,1,-85.473
21,3,-103.16
22,3,-67.657
25,3,-98.202
27,2,-68.356
28,2,-83.076
31,3,-77.145
35,3,-66.106
36,3,-103.2
37,1,-100.56
40,1,-103.18
43,3,-86.481
44,3,-85.563
45,3,-86.041
47,1,-103.7
52,2,-80.274
53,3,-81.488
55,1,-82.637
57,2,-87.244
58,1,-102.63
59,1,-75.59
61,2,-84.494
66,2,-84.606
67,3,-83.706
69,2,-82.986
71,3,-70.062
73,3,-71.07
75,3,-83.231
76,3,-83.623
77,2,-79.664
78,3,-82.505
79,1,-85.885
80,2,-82.838
81,2,-83.892
83,3,-80.227
85,1,-85.733
88,3,-97.081
90,1,-72.288
91,1,-83.572
92,3,-105.22
94,1,-81.772
2,1,-84.513
2,2,-84.893
3,1,-79.277
4,3,-83.244
5,3,-84.199
7,3,-82.957
8,1,-82.386
8,2,-87.064
9,3,-100.86
12,1,-82.501
14,2,-56.249
15,2,-84.022
16,1,-76.459
17,1,-49.298
19,1,-85.281
21,3,-102.61
22,3,-67.657
25,3,-97.793
27,2,-63.891
28,2,-82.793
31,3,-77.425
33,1,-83.216
35,3,-66.106
36,3,-103.6
37,1,-101.21
40,1,-103.3
42,3,-83.131
43,3,-86.339
44,3,-83.887
45,3,-85.524
47,1,-103.92
52,2,-79.722
53,3,-81.598
55,1,-82.612
57,2,-87.121
58,1,-102.3
59,1,-75.418
61,2,-85.135
66,2,-84.256
67,3,-84.344
69,2,-83.025
71,3,-69.951
73,3,-68.78
75,3,-83.316
76,3,-83.679
77,2,-78.668
78,3,-82.508
79,1,-82.811
79,2,-84.762
80,2,-83.504
81,1,-82.688
81,2,-83.783
83,3,-80.748
85,1,-82.233
88,3,-96.564
90,1,-71.756
91,1,-87.067
92,3,-105.46
94,1,-80.848
2,1,-84.075
2,2,-85.499
3,1,-79.755
4,3,-83.134
5,3,-83.834
7,3,-82.895
8,1,-82.386
8,2,-87.371
9,3,-100.36
12,1,-82.438
14,2,-57.096
15,2,-84.073
16,1,-75.267
17,1,-54.514
19,1,-85.027
21,3,-102.01
22,3,-67.657
25,3,-97.437
26,3,-105.51
27,2,-58.7
28,2,-82.545
31,3,-77.873
33,1,-83.534
35,3,-66.106
36,3,-104.09
37,1,-101.87
40,1,-103.44
42,3,-83.115
43,3,-86.112
44,3,-81.82
45,3,-84.938
47,1,-104.24
52,2,-79.216
53,3,-81.775
55,1,-82.641
57,2,-86.956
58,1,-101.9
59,1,-75.124
64,1,-81.879
66,2,-83.899
67,3,-85.037
69,2,-83.109
71,3,-70.338
73,3,-66.288
75,3,-83.46
76,3,-83.783
77,2,-78.098
78,3,-82.467
79,2,-84.562
80,2,-85.264
81,1,-82.76
81,2,-83.688
83,3,-80.54
85,1,-82.148
88,3,-95.939
90,1,-69.43
91,1,-87.128
94,1,-79.28
2,1,-83.652
2,2,-86.164
3,1,-79.305
4,3,-83.308
5,3,-83.45
7,3,-82.81
8,1,-82.393
9,3,-99.784
12,1,-82.371
13,3,-87.156
14,2,-55.639
15,1,-84.669
15,2,-84.01
16,1,-75.577
17,1,-58.183
19,1,-82.848
21,3,-101.43
22,3,-67.657
25,3,-97.11
26,3,-105.33
27,2,-51.514
28,2,-85.838
31,3,-77.345
35,3,-66.106
36,3,-104.66
37,1,-102.57
40,1,-103.62
43,3,-85.79
44,3,-79.832
45,3,-84.395
47,1,-86.46
52,2,-78.831
53,3,-83.262
55,1,-82.711
57,2,-86.787
58,1,-101.4
59,1,-74.969
67,3,-85.389
71,3,-70.792
73,3,-64.152
75,3,-83.668
76,3,-83.986
77,2,-77.953
78,3,-82.407
79,1,-82.859
79,2,-84.402
80,2,-83.886
81,1,-82.855
81,2,-83.602
83,3,-99.857
85,1,-82.118
88,3,-95.123
90,1,-67.264
91,1,-87.169
94,1,-78.404
2,1,-83.251
2,2,-86.892
3,1,-77.608
4,3,-83.775
5,3,-83.031
7,3,-82.746
8,1,-82.401
9,3,-99.134
12,1,-85.237
13,3,-87.02
14,2,-51.902
15,1,-84.505
15,2,-83.933
16,1,-73.573
17,1,-61.458
19,1,-83.463
21,3,-101.74
22,3,-67.657
25,3,-96.85
26,3,-105.16
27,2,-51.38
28,2,-82.35
31,3,-75.144
32,3,-105.28
33,1,-84.465
35,3,-66.106
36,3,-105.17
37,1,-103.2
40,1,-103.83
43,3,-85.337
44,3,-78.641
45,3,-84.042
47,1,-105.11
52,2,-78.973
53,3,-82.967
55,1,-82.833
57,2,-86.83
58,1,-100.83
59,1,-75.274
64,1,-82.126
67,3,-85.603
69,2,-83.413
71,3,-71.42
73,3,-61.187
75,3,-83.958
76,3,-84.159
77,2,-78.087
78,3,-82.352
