
0
57
58
57
55
58
59
59
57
60
58
60
59
58
59
59
59
56
58
58
62
60
56
54
59
58
55
58
50
49
50
56
53
43
51
47
54
54
53
54
53
53
52
49
45
48
47
43
47
50
48
49
50
50
52
44
48
49
48
47
50
51
50
49
48
42
49
49
49
50
50
55
53
53
55
57
57
53
53
46
52
50
50
52
56
55
51
50
50
48
50
49
51
51
51
54
51
56
53
48
54
53
54
54
53
52
52
50
50
51
49
45
49
49
50
52
54
57
56
55
53
53
55
57
54
54
55
54
52
50
53
54
52
57
54
55
54
54
58
56
57
58
55
47
53
51
47
48
46
44
44
46
44
43
44
42
44
43
43
46
47
45
46
47
45
44
45
46
44
49
49
47
47
47
53
54
55
50
52
53
43
54
53
53
52
51
50
50
49
48
49
48
47
48
47
47
50
49
50
51
50
